"'@timestamp"	"kubernetes.container_name"	log
"May 19, 2026 @ 10:30:15.277"	"gop-standard-adapter"	"2026-05-19 02:30:15.277 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@4b14b124, null]  "
"May 19, 2026 @ 10:30:15.277"	"gop-standard-adapter"	"2026-05-19 02:30:15.277 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:15.277"	"gop-standard-adapter"	"2026-05-19 02:30:15.277 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:15.277"	"gop-standard-adapter"	"2026-05-19 02:30:15.277 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:15.277"	"gop-standard-adapter"	"2026-05-19 02:30:15.277 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@5066a94c]  "
"May 19, 2026 @ 10:30:15.277"	"gop-standard-adapter"	"2026-05-19 02:30:15.277 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:15.278"	"gop-standard-adapter"	"2026-05-19 02:30:15.278 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-1] latch=1  "
"May 19, 2026 @ 10:30:15.278"	"gop-standard-adapter"	"2026-05-19 02:30:15.278 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@2e166202:org.apache.tomcat.util.net.NioChannel@7fd1ab34:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46022]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:15.278"	"gop-standard-adapter"	"2026-05-19 02:30:15.278 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@770a2f7a]  "
"May 19, 2026 @ 10:30:15.278"	"gop-standard-adapter"	"2026-05-19 02:30:15.278 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@37dc386f].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@2e166202:org.apache.tomcat.util.net.NioChannel@7fd1ab34:java.nio.channels.SocketChannel[connected local=/100.65.105.89:8081 remote=/169.254.7.127:46022]])  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@295aa2bf:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58470]]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/liveness HTTP/1.1"
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"(empty)"
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting up[http-nio-8081-Acceptor] latch=1  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@11f84c9f:org.apache.tomcat.util.net.NioChannel@295aa2bf:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58470]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@105a68e4] from cache  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"Host: 100.65.99.144:8081"
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [142]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/liveness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.99.144], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.99.144], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@295aa2bf:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58470]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@11f84c9f:org.apache.tomcat.util.net.NioChannel@295aa2bf:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58470]], Read direct from socket: [141]  "
"May 19, 2026 @ 10:30:15.287"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@543c3ef1, null]  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.287 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/liveness  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/liveness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:15.288"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@11f84c9f:org.apache.tomcat.util.net.NioChannel@295aa2bf:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58470]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@105a68e4]  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.288 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@5174efb2]  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-1] latch=1  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@9133e77].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@11f84c9f:org.apache.tomcat.util.net.NioChannel@295aa2bf:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58470]])  "
"May 19, 2026 @ 10:30:15.289"	"gop-standard-adapter"	"2026-05-19 02:30:15.289 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:15.342"	"gop-standard-adapter"	"2026-05-19 02:30:15.341 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157815341; nextExpiration=1779157815340; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:15.418"	"gop-standard-adapter"	"2026-05-19 02:30:15.418 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157815418; nextExpiration=1779157815417; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:15.497"	"gop-standard-adapter"	"2026-05-19 02:30:15.496 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157815496; nextExpiration=1779157815495; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:15.554"	"gop-standard-adapter"	"2026-05-19 02:30:15.554 [gop-standard-adapter - ] DEBUG c.z.h.p.HikariPool:fillPool:521 : HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled (queueDepth=0).  "
"May 19, 2026 @ 10:30:15.554"	"gop-standard-adapter"	"2026-05-19 02:30:15.554 [gop-standard-adapter - ] DEBUG c.z.h.p.HikariPool:logPoolState:414 : HikariPool-1 - Pool stats (total=10, active=0, idle=10, waiting=0)  "
"May 19, 2026 @ 10:30:15.834"	"gop-standard-adapter"	"2026-05-19 02:30:15.834 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157815834; nextExpiration=1779157815833; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Processing socket [org.apache.tomcat.util.net.NioChannel@71d9eadb:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58474]] with status [OPEN_READ]  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@71d9eadb:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58474]]  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"User-Agent: kube-probe/1.35+"
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"Accept: */*"
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting up[http-nio-8081-Acceptor] latch=1  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Popped processor [org.apache.coyote.http11.Http11Processor@105a68e4] from cache  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [141]  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.t.u.n.SocketWrapperBase:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@59b2c904:org.apache.tomcat.util.net.NioChannel@71d9eadb:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58474]], Read from buffer: [0]  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@59b2c904:org.apache.tomcat.util.net.NioChannel@71d9eadb:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58474]], Read direct from socket: [142]  "
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"Connection: close"
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"(empty)"
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"2026-05-19 02:30:15.918 [gop-standard-adapter - ] TRACE o.a.c.h.Http11InputBuffer:log:173 : Received [GET /management/actuator/health/readiness HTTP/1.1"
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"Host: 100.65.99.144:8081"
"May 19, 2026 @ 10:30:15.918"	"gop-standard-adapter"	"]  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.a.t.u.h.Parameters:log:173 : Set encoding to ISO-8859-1  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Not subject to any constraint  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.a.c.a.AuthenticatorBase:log:173 : Security checking request GET /management/actuator/health/readiness  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.a.c.r.RealmBase:log:173 :   No applicable constraints defined  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:traceDebug:117 : GET ""/management/actuator/health/readiness"", parameters={}, headers={masked} in DispatcherServlet 'dispatcherServletRegistration'  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.s.b.a.e.w.s.WebMvcEndpointHandlerMapping:getHandler:525 : Mapped to Actuator web endpoint 'health-path'  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.a.c.v.RemoteIpValve:log:173 : Incoming request /management/actuator/health/readiness with originalRemoteAddr [169.254.7.127], originalRemoteHost=[169.254.7.127], originalSecure=[false], originalScheme=[http], originalServerName=[100.65.99.144], originalServerPort=[8081] will be seen as newRemoteAddr=[169.254.7.127], newRemoteHost=[169.254.7.127], newSecure=[false], newScheme=[http], newServerName=[100.65.99.144], newServerPort=[8081]  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.a.c.c.StandardWrapper:log:173 :   Returning instance  "
"May 19, 2026 @ 10:30:15.919"	"gop-standard-adapter"	"2026-05-19 02:30:15.919 [gop-standard-adapter - ] TRACE o.s.w.m.HandlerMethod:invokeForRequest:148 : Arguments: [org.apache.catalina.connector.RequestFacade@e086ce8, null]  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.s.w.s.DispatcherServlet:processDispatchResult:1166 : No view rendering, null ModelAndView returned.  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : Calling [org.apache.tomcat.util.net.NioEndpoint@9133e77].closeSocket([org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@59b2c904:org.apache.tomcat.util.net.NioChannel@71d9eadb:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58474]])  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.a.c.h.Http11NioProtocol:log:173 : Pushed Processor [org.apache.coyote.http11.Http11Processor@105a68e4]  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.a.t.u.t.LimitLatch:log:173 : Counting down[http-nio-8081-exec-3] latch=1  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor:writeWithMessageConverters:275 : Using 'application/vnd.spring-boot.actuator.v3+json', given [*/*] and supported [application/vnd.spring-boot.actuator.v3+json, application/vnd.spring-boot.actuator.v2+json, application/json]  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] DEBUG o.s.w.s.DispatcherServlet:logResult:1135 : Completed 200 OK, headers={masked}  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.a.c.h.Http11Processor:log:173 : Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@59b2c904:org.apache.tomcat.util.net.NioChannel@71d9eadb:java.nio.channels.SocketChannel[connected local=/100.65.99.144:8081 remote=/169.254.7.127:58474]], Status in: [OPEN_READ], State out: [CLOSED]  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.HttpEntityMethodProcessor:traceDebug:117 : Writing [org.springframework.boot.actuate.health.CompositeHealth@443bac84]  "
"May 19, 2026 @ 10:30:15.920"	"gop-standard-adapter"	"2026-05-19 02:30:15.920 [gop-standard-adapter - ] TRACE o.s.w.s.m.m.a.RequestMappingHandlerAdapter:prepareResponse:405 : Applying default cacheSeconds=-1  "
"May 19, 2026 @ 10:30:16.276"	"gop-standard-adapter"	"2026-05-19 02:30:16.276 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157816275; nextExpiration=1779157815287; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:16.343"	"gop-standard-adapter"	"2026-05-19 02:30:16.343 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157816343; nextExpiration=1779157816341; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:16.419"	"gop-standard-adapter"	"2026-05-19 02:30:16.419 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157816419; nextExpiration=1779157816418; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:16.498"	"gop-standard-adapter"	"2026-05-19 02:30:16.498 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157816497; nextExpiration=1779157816496; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:16.836"	"gop-standard-adapter"	"2026-05-19 02:30:16.836 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157816835; nextExpiration=1779157816834; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:16.919"	"gop-standard-adapter"	"2026-05-19 02:30:16.919 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157816919; nextExpiration=1779157815928; keyCount=0; hasEvents=false; eval=false  "
"May 19, 2026 @ 10:30:17.277"	"gop-standard-adapter"	"2026-05-19 02:30:17.277 [gop-standard-adapter - ] TRACE o.a.t.u.n.NioEndpoint:log:173 : timeout completed: keys processed=0; now=1779157817277; nextExpiration=1779157817275; keyCount=0; hasEvents=false; eval=false  "
